artist_name,track_name,duration_ms,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
Mariah Carey,Loverboy,229173,2001,42,0.721,0.79,1,-4.125,1,0.124,0.183,0.0,0.1,0.821,103.141,SCARED
Eminem,Without Me,290320,2002,87,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,SCARED
Coldplay,Clocks,307879,2002,79,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,SAD
Coldplay,Clocks,307879,2002,79,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,SAD
Linkin Park,Numb,185586,2003,81,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,SAD
Eminem,Just Lose It,248680,2004,67,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.281,0.962,121.003,ANGRY
Green Day,Boulevard of Broken Dreams,261266,2004,72,0.49,0.679,8,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,ANGRY
Eminem,Mockingbird,250760,2004,77,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,ANGRY
Kelly Clarkson,Since U Been Gone,188960,2004,71,0.662,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.382,130.999,ANGRY
Timbaland,The Way I Are,179120,2007,80,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,HAPPY
Mumford & Sons,Little Lion Man,245173,2009,68,0.517,0.492,5,-8.05,1,0.0272,0.0275,3.19e-05,0.0873,0.455,138.585,SCARED
Eminem,Love The Way You Lie,263373,2010,81,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,ANGRY
Kesha,TiK ToK,199693,2010,80,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,ANGRY
Swedish House Mafia,Save The World,213337,2011,65,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,ANGRY
Adele,Someone Like You,285240,2011,4,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,SAD
Azealia Banks,212,204956,2014,0,0.847,0.769,11,-5.761,0,0.258,0.0145,0.00012,0.0767,0.626,126.017,HAPPY
Calvin Harris,Feel So Close - Radio Edit,206413,2012,79,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,ANGRY
Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,2012,76,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,ANGRY
David Guetta,Titanium (feat. Sia),245040,2012,79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,ANGRY
Avicii,Wake Me Up,247426,2013,6,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,ANGRY
OneRepublic,Counting Stars,257386,2014,62,0.663,0.705,1,-4.972,0,0.0385,0.0654,0.0,0.117,0.477,122.014,SCARED
Calvin Harris,Summer,224506,2014,21,0.603,0.861,4,-3.565,0,0.0325,0.0215,0.043,0.1,0.72,127.962,ANGRY
Tiësto,Red Lights,263890,2013,0,0.653,0.829,10,-4.783,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,ANGRY
Coldplay,A Sky Full of Stars,267866,2014,80,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,HAPPY
The Neighbourhood,Daddy Issues,260173,2015,85,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,SAD
Selena Gomez,Same Old Love,229080,2015,69,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,HAPPY
The Weeknd,Starboy,230453,2016,0,0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,ANGRY
Alan Walker,Faded,212106,2018,78,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,ANGRY
Marshmello,Alone,273802,2016,71,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,ANGRY
Selena Gomez,Same Old Love,229080,2015,69,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,HAPPY
Ed Sheeran,Shape of You,233712,2017,84,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,HAPPY
Imagine Dragons,Thunder,187146,2017,1,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,SCARED
Ed Sheeran,Perfect,263400,2017,85,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,HAPPY
Travis Scott,BUTTERFLY EFFECT,190677,2017,0,0.763,0.598,11,-6.865,1,0.0539,0.0714,0.0,0.112,0.182,140.987,HAPPY
Imagine Dragons,Believer,204346,2017,1,0.779,0.787,10,-4.305,0,0.108,0.0524,0.0,0.14,0.708,124.982,ANGRY
Martin Garrix,Scared to Be Lonely,220883,2017,77,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,SCARED
Shawn Mendes,There's Nothing Holdin' Me Back,199440,2017,0,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.996,HAPPY
Imagine Dragons,Natural,189466,2018,80,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,SCARED
Billie Eilish,lovely (with Khalid),200185,2018,86,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,SAD
girl in red,we fell in love in october,184153,2018,82,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,SCARED
Marshmello,Happier,214289,2018,82,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,ANGRY
Lewis Capaldi,Someone You Loved,182160,2019,84,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,SAD
Billie Eilish,lovely (with Khalid),200185,2018,86,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,SAD
Nikhil Banerjee,Raga Maluha Kalyan - Jod,172493,2012,23,0.322,0.567,2,-8.448,1,0.0266,0.817,0.924,0.133,0.465,103.231,HAPPY
Aaron Lewis,Forever,269867,2012,40,0.555,0.622,8,-5.741,1,0.0275,0.00887,4.48e-05,0.121,0.266,137.954,SAD
Calvin Harris,Feel So Close - Radio Edit,206413,2012,78,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,ANGRY
Swedish House Mafia,Don't You Worry Child - Radio Edit,212862,2012,80,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,ANGRY
Swedish House Mafia,Don't You Worry Child,403493,2012,61,0.632,0.88,2,-4.051,1,0.0463,0.0144,0.0021,0.118,0.338,129.007,ANGRY
Azealia Banks,1991,210479,2012,58,0.853,0.686,10,-8.314,0,0.268,0.0424,2.79e-06,0.0866,0.538,122.97,HAPPY
Kelly Clarkson,Since U Been Gone,188987,2012,47,0.661,0.76,0,-4.882,1,0.0334,0.00193,0.0589,0.116,0.425,131.0,ANGRY
Swedish House Mafia,Don't You Worry Child - Acoustic Version,257923,2012,56,0.554,0.792,11,-8.166,0,0.0309,0.406,0.000665,0.315,0.537,102.042,ANGRY
Swedish House Mafia,Save The World,410897,2012,47,0.654,0.737,0,-6.435,1,0.108,0.00355,0.000273,0.0807,0.223,127.001,ANGRY
Azealia Banks,212,203612,2012,40,0.832,0.773,11,-6.502,0,0.289,0.064,0.0,0.103,0.675,125.972,HAPPY
Mac DeMarco,My Kind of Woman,190846,2012,79,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,SCARED
deadmau5,October,443534,2012,27,0.67,0.736,10,-9.478,0,0.0446,0.285,0.899,0.0959,0.104,127.972,ANGRY
Swedish House Mafia,Save The World - Zedd Remix,381056,2012,34,0.636,0.687,0,-4.688,1,0.0501,0.000292,0.00791,0.0496,0.395,128.006,ANGRY
David Guetta,Titanium,238123,2012,41,0.599,0.637,0,-7.44,0,0.0747,0.16,0.000204,0.354,0.568,125.947,ANGRY
Cady Groves,Someone Like You,235907,2012,8,0.542,0.428,6,-8.125,0,0.0306,0.527,0.0,0.0924,0.3,146.176,SAD
Mumford & Sons,Little Lion Man - Live,268000,2012,31,0.295,0.683,5,-6.36,1,0.0347,0.121,6.24e-06,0.746,0.267,133.35,SCARED
Ahola,I Walk Alone,290267,2012,1,0.516,0.639,11,-6.948,0,0.0324,0.0241,0.000284,0.374,0.0862,112.484,ANGRY
Piyush Mishra,Aabroo,274907,2012,30,0.493,0.868,2,-4.281,1,0.407,0.657,1.12e-05,0.159,0.742,135.233,ANGRY
Alex G,Mary,197733,2012,71,0.693,0.467,4,-9.558,0,0.043,0.0497,0.452,0.107,0.402,105.958,SCARED
Alex G,Memory,172813,2012,48,0.489,0.407,8,-9.66,1,0.0245,0.55,0.87,0.11,0.254,102.563,SCARED
Beach House,On the Sea,332467,2012,47,0.247,0.521,3,-7.664,1,0.0334,0.725,0.0494,0.0938,0.176,102.276,SCARED
Alex G,Master,116440,2012,36,0.362,0.803,5,-4.159,1,0.0671,6.07e-05,0.931,0.0558,0.686,158.858,SCARED
Linkin Park,CASTLE OF GLASS,205400,2012,73,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0,SAD
Yiruma,River Flows In you,187431,2012,13,0.311,0.215,9,-21.376,1,0.0501,0.987,0.965,0.088,0.111,145.128,SCARED
fun.,Some Nights,277040,2012,68,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,SAD
Harmless,Swing Lynn,321438,2012,73,0.464,0.945,2,-1.815,1,0.0401,0.0506,0.756,0.112,0.453,165.177,SCARED
Taylor Swift,Red,220827,2012,60,0.602,0.896,1,-4.267,0,0.0437,0.0773,8.87e-05,0.091,0.641,124.978,SAD
Daughter,Medicine,258973,2012,60,0.216,0.301,3,-12.464,1,0.0294,0.105,0.219,0.563,0.202,79.869,SAD
ABBA,Dancing Queen,233440,2012,62,0.508,0.825,9,-9.627,1,0.0451,0.175,0.00133,0.376,0.715,100.548,HAPPY
Daughter,Home,258973,2012,43,0.676,0.424,7,-11.845,0,0.0259,0.273,0.142,0.116,0.255,103.609,SAD
Mamta Sharma,Fevicol Se,289866,2012,56,0.752,0.822,5,-8.471,0,0.102,0.131,0.0,0.27,0.917,119.966,HAPPY
Atif Aslam,Dholna,553493,2012,17,0.608,0.645,2,-12.504,1,0.0285,0.226,0.0114,0.133,0.4,102.02,HAPPY
Calvin Harris,Feel So Close - Extended Mix,240000,2012,10,0.726,0.945,7,-2.793,1,0.0299,0.00115,0.0601,0.33,0.811,127.971,ANGRY
Calvin Harris,Feel So Close - Nero Dub,274275,2012,8,0.417,0.87,2,-3.02,1,0.0389,0.000305,1.44e-05,0.18,0.121,139.989,ANGRY
deadmau5,Trepid,426059,2012,9,0.785,0.937,6,-8.689,0,0.0537,0.00108,0.916,0.107,0.0377,128.017,ANGRY
Imagine Dragons,Tiptoe,193000,2012,48,0.527,0.82,6,-5.855,1,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,SCARED
Imagine Dragons,Selene,240067,2012,41,0.561,0.69,0,-4.813,1,0.0258,0.000816,5.01e-06,0.118,0.567,94.992,ANGRY
Imagine Dragons,The River,204027,2012,38,0.395,0.637,1,-5.757,1,0.0304,0.00986,0.00235,0.33,0.284,169.99,ANGRY
Imagine Dragons,Underdog,206707,2012,38,0.685,0.831,7,-4.568,1,0.042,0.0038,6.2e-05,0.124,0.57,99.983,SCARED
fun.,Some Nights - Intro,137760,2012,36,0.48,0.238,0,-10.587,1,0.0569,0.78,8.65e-05,0.631,0.308,132.972,SAD
Madness,Our House,202533,2012,5,0.704,0.757,7,-7.15,1,0.0654,0.0347,3.27e-05,0.193,0.78,123.185,HAPPY
Sleeping At Last,Sun,277155,2013,24,0.327,0.316,0,-11.339,1,0.0338,0.774,0.00537,0.107,0.0397,151.917,SAD
Sleeping At Last,Earth,268111,2013,18,0.292,0.374,10,-10.495,0,0.0332,0.463,0.000292,0.357,0.247,119.784,SAD
Sleeping At Last,Venus,200563,2013,16,0.409,0.407,7,-11.483,1,0.0302,0.676,0.000153,0.101,0.329,134.977,SAD
Sleeping At Last,Uranus,259915,2013,14,0.187,0.216,10,-18.329,1,0.0396,0.867,0.95,0.0611,0.0383,135.485,SAD
Sleeping At Last,Woodwork,236360,2013,13,0.26,0.426,5,-9.847,0,0.035,0.508,0.0376,0.0808,0.0665,132.838,SAD
Avicii,Wake Me Up,247427,2013,84,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,ANGRY
Madison Beer,Melodies,212520,2013,45,0.477,0.919,6,-2.695,1,0.218,0.0501,0.0,0.539,0.569,178.287,SAD
Mac DeMarco,My Kind of Woman - Instrumental,212907,2013,61,0.256,0.605,8,-10.94,1,0.0586,0.694,0.86,0.322,0.46,172.735,SCARED
Calvin Harris,Feel So Close - Nero Remix,284813,2013,20,0.415,0.818,7,-3.066,1,0.0358,0.000266,2.19e-05,0.239,0.155,139.981,ANGRY
Skrillex,Scary Monsters and Nice Sprites - Soundtrack Version,244267,2013,16,0.525,0.892,7,-6.889,0,0.0777,0.00225,0.512,0.127,0.336,140.004,ANGRY
salvia palth,i was all over her,161463,2013,77,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,SCARED
Real Friends,I've Given Up on You,164000,2013,53,0.527,0.377,5,-9.762,1,0.0253,0.563,0.0,0.0799,0.313,143.977,SAD
salvia palth,i was all over her - remaster,161250,2013,39,0.559,0.283,7,-15.326,1,0.0339,0.262,0.852,0.118,0.0398,104.868,SCARED
Moose Blood,Girl,159033,2013,31,0.336,0.544,2,-6.288,1,0.0342,0.367,0.0,0.16,0.323,130.27,SAD
Moose Blood,Orlando,220939,2013,17,0.389,0.746,4,-6.992,1,0.0311,0.000471,0.00167,0.21,0.293,82.518,SAD
Metallica,One (Live),504573,2013,28,0.354,0.913,10,-9.649,0,0.104,0.000592,0.323,0.924,0.144,130.909,SCARED
Metallica,Nothing Else Matters (Live),441960,2013,25,0.265,0.658,3,-6.855,0,0.0314,0.0723,0.00113,0.659,0.06,163.236,ANGRY
Eminem,Rap God,363521,2013,76,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,ANGRY
Cults,Always Forever,223747,2013,78,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,SCARED
Current Joys,Blondie,194733,2013,72,0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,SCARED
Current Joys,New Flesh,167987,2013,71,0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,SCARED
Current Joys,My Blood,154593,2013,47,0.563,0.495,6,-17.626,1,0.0292,0.968,0.892,0.121,0.616,143.313,SCARED
Current Joys,Drive,199200,2013,32,0.534,0.906,1,-11.724,0,0.0402,0.536,0.852,0.231,0.285,149.764,SCARED
Yiruma,River Flows In You,189400,2013,14,0.309,0.22,9,-21.382,1,0.0508,0.988,0.943,0.0906,0.0981,145.355,SCARED
Kodaline,All I Want,305747,2013,79,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,SAD
Amit Trivedi,Manja,217027,2013,50,0.772,0.471,2,-7.611,1,0.0281,0.551,0.00182,0.131,0.521,106.041,HAPPY
Amit Trivedi,Kyun Na,467333,2013,20,0.731,0.72,11,-5.691,1,0.093,0.473,6.39e-05,0.0947,0.598,139.838,HAPPY
Vishal Dadlani,"Balam Pichkari (From ""Yeh Jawaani Hai Deewani"")",288903,2013,31,0.732,0.944,0,-4.115,1,0.09,0.209,0.0,0.403,0.957,120.019,HAPPY
Sonu Nigam,Manave,285040,2013,11,0.69,0.517,4,-9.604,0,0.0373,0.307,0.0,0.117,0.438,125.008,HAPPY
Rekha Bhardwaj,"Ghagra (From ""Yeh Jawaani Hai Deewani"")",304307,2013,18,0.706,0.92,8,-5.208,1,0.172,0.222,0.0,0.319,0.696,101.94,HAPPY
Calvin Harris,Feel So Close - Instrumental,209413,2013,9,0.7,0.922,7,-3.056,1,0.0324,0.000454,0.746,0.0776,0.82,127.949,ANGRY
Tom Rosenthal,It's Ok - Acoustic,191351,2013,57,0.616,0.0663,8,-12.73,0,0.0387,0.985,0.00408,0.101,0.18,148.041,SAD
Beanfield,Someone like you,346787,2013,0,0.821,0.688,0,-8.098,1,0.0403,0.024,0.601,0.0883,0.8,127.999,SAD
Young the Giant,Mind Over Matter,244693,2014,69,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,SAD
The Neighbourhood,T$RL,141880,2014,44,0.516,0.514,3,-11.138,1,0.0765,0.673,0.0,0.101,0.322,109.157,SCARED
Young the Giant,Eros,250747,2014,37,0.68,0.861,6,-4.547,0,0.0467,0.00284,5.79e-05,0.181,0.819,123.995,SAD
Young the Giant,Mind Over Matter - Live,240042,2014,33,0.451,0.731,0,-4.355,1,0.0408,0.000516,2.77e-05,0.0721,0.147,155.002,SAD
Sleeping At Last,West,227472,2014,43,0.419,0.139,11,-12.401,1,0.0383,0.926,2.02e-05,0.112,0.235,142.192,SAD
Sleeping At Last,Arctic,292415,2014,42,0.0802,0.366,0,-11.943,1,0.0333,0.376,0.932,0.141,0.0373,81.344,SAD
Sleeping At Last,East,278602,2014,36,0.542,0.298,0,-12.0,1,0.0331,0.904,0.0,0.0868,0.319,129.038,SAD
Sleeping At Last,Southern,263665,2014,35,0.44,0.229,6,-15.774,1,0.0321,0.977,0.929,0.119,0.186,140.12,SAD
Sleeping At Last,South,244091,2014,34,0.467,0.131,5,-14.782,1,0.0492,0.908,0.0,0.118,0.298,84.836,SAD
Conan,Gravity Chasm,476467,2014,25,0.298,0.641,8,-12.499,1,0.0365,0.0165,0.849,0.154,0.128,119.981,SAD
Little Big Town,Girl Crush,193320,2014,67,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,SAD
Calvin Harris,Summer,222533,2014,80,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,ANGRY
Tiësto,Red Lights,262200,2014,65,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,ANGRY
deadmau5,Ghosts 'n' Stuff - Nero Remix,415567,2014,40,0.484,0.523,3,-5.637,1,0.0441,0.000217,0.249,0.0777,0.0589,139.988,ANGRY
John B,Dancing in the Dark,358680,2014,2,0.554,0.919,5,-6.249,0,0.0895,0.00066,0.776,0.393,0.0967,174.011,SCARED
DotEXE,Inside Out,182724,2014,26,0.605,0.98,11,-2.404,1,0.187,0.00204,6.17e-05,0.523,0.142,156.976,SCARED
Steve Aoki,Delirious (Boneless),223601,2014,26,0.701,0.907,1,-4.437,1,0.0548,0.0147,0.0,0.167,0.914,127.985,ANGRY
deadmau5,Ghosts 'n' Stuff,328740,2014,24,0.616,0.621,5,-6.939,0,0.125,5.18e-05,0.105,0.16,0.465,127.978,ANGRY
blackbear,n.y.e.,169431,2014,33,0.742,0.639,2,-7.63,0,0.183,0.124,0.0,0.114,0.356,115.078,SAD
Moose Blood,Gum,181387,2014,53,0.501,0.667,4,-6.196,1,0.0284,0.00848,0.0,0.281,0.283,82.522,SAD
Moose Blood,Cherry,159711,2014,49,0.372,0.247,4,-12.633,1,0.0336,0.896,0.00162,0.082,0.241,181.763,SAD
Lights,Banner,217921,2014,25,0.456,0.824,7,-4.468,1,0.059,0.0394,0.0,0.137,0.348,77.951,SAD
TV Girl,Lovers Rock,213920,2014,85,0.559,0.871,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,SCARED
TV Girl,The Blonde,227760,2014,66,0.501,0.547,1,-7.961,0,0.0243,0.225,0.912,0.288,0.225,87.692,SCARED
Alex G,Harvey,99520,2014,47,0.496,0.402,0,-9.519,1,0.0284,0.26,0.0,0.1,0.412,107.405,SCARED
Current Joys,Blue,200613,2014,34,0.592,0.585,9,-13.782,1,0.0353,0.338,0.422,0.146,0.792,156.364,SCARED
Current Joys,Legends,208091,2014,31,0.358,0.799,4,-12.996,1,0.0332,0.91,0.739,0.142,0.224,162.758,SCARED
Bring Me The Horizon,Drown,221499,2014,45,0.441,0.977,1,-3.575,0,0.112,0.000154,0.000428,0.842,0.389,143.023,ANGRY
Yiruma,River Flows in You,170375,2014,10,0.324,0.301,9,-18.972,1,0.0535,0.962,0.922,0.11,0.257,143.315,SCARED
OneRepublic,Counting Stars,257840,2014,76,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,SCARED
Coldplay,A Sky Full of Stars,267867,2014,82,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,HAPPY
Taylor Swift,You Are In Love,267107,2014,64,0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,SAD
Taylor Swift,Clean,271000,2014,63,0.815,0.377,4,-7.754,1,0.0346,0.232,0.0,0.1,0.211,103.97,SAD
Arijit Singh,Sawan Aaya Hai,288177,2014,54,0.365,0.67,10,-7.51,0,0.221,0.26,1.43e-06,0.14,0.367,78.776,SCARED
Lata Mangeshkar,"Ye Mulaqat Ek Bahana Hai - From ""Khandaan""",277373,2014,17,0.5,0.674,6,-4.115,0,0.0401,0.667,0.000339,0.216,0.687,116.829,HAPPY
Arijit Singh,Dhuaan,220497,2014,36,0.372,0.472,9,-6.681,1,0.0288,0.147,0.0,0.112,0.192,75.204,ANGRY
The Beatles,All You Need Is Love,226667,2014,51,0.364,0.483,7,-8.22,1,0.0317,0.281,1.53e-06,0.113,0.7,102.967,HAPPY
Neck Deep,Boulevard of Broken Dreams,220000,2014,45,0.339,0.978,10,-3.594,1,0.146,0.000361,0.394,0.241,0.113,189.91,ANGRY
Young the Giant,Firelight,333987,2014,42,0.3,0.284,3,-13.061,0,0.0307,0.92,0.00149,0.1,0.173,188.203,SAD
Imagine Dragons,Trouble,191400,2014,38,0.402,0.89,8,-5.31,1,0.109,0.333,0.00283,0.145,0.302,159.924,ANGRY
Tom Rosenthal,It's Ok,191352,2014,68,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,SAD
Tom Rosenthal,Go Solo,142281,2014,69,0.586,0.0907,1,-12.907,1,0.0384,0.985,0.0281,0.126,0.212,77.144,SAD
Marit Larsen,I Don't Want to Talk About It,200985,2014,31,0.586,0.718,1,-5.115,1,0.0333,0.0151,0.000253,0.0968,0.585,93.068,HAPPY
ABBA,Dancing Queen - Live,352013,2014,38,0.419,0.939,2,-9.529,1,0.339,0.0546,0.000643,0.449,0.265,107.586,HAPPY
The Neighbourhood,Daddy Issues,260173,2015,84,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,SAD
Young the Giant,Mind Over Matter (Reprise),230867,2015,72,0.393,0.487,0,-6.348,1,0.0337,0.229,0.0,0.128,0.3,151.958,SAD
The Neighbourhood,Daddy Issues (Remix) feat. Syd,181187,2015,71,0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,SAD
Three Days Grace,I Am Machine,200147,2015,66,0.402,0.97,2,-4.538,0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,ANGRY
The Neighbourhood,Prey,282640,2015,63,0.517,0.779,9,-5.005,0,0.0477,0.0258,0.0,0.0622,0.197,115.206,SCARED
Pinegrove,Problems,80490,2015,51,0.587,0.746,2,-5.435,1,0.0388,0.00771,2.17e-05,0.144,0.313,125.429,SCARED
Sleeping At Last,Already Gone,240791,2015,53,0.447,0.206,3,-11.75,1,0.0519,0.956,4.56e-06,0.107,0.327,66.734,SAD
Sleeping At Last,Atlas: Touch,253892,2015,46,0.398,0.0933,0,-11.879,1,0.0442,0.958,4.63e-06,0.0893,0.185,81.76,SAD
Sleeping At Last,Thrives,182747,2015,26,0.185,0.218,0,-15.722,1,0.0356,0.984,0.907,0.11,0.0781,191.927,SAD
Sleeping At Last,Good Works,173631,2015,26,0.301,0.111,0,-22.414,1,0.042,0.994,0.85,0.114,0.0367,65.969,SAD
Sleeping At Last,Verse,88400,2015,26,0.363,0.277,0,-21.24,0,0.0509,0.982,0.939,0.129,0.215,133.857,SAD
Sleeping At Last,Algeria,77187,2015,25,0.39,0.122,6,-21.235,1,0.0423,0.968,0.795,0.141,0.293,72.128,SAD
Sleeping At Last,Atlas: Son,244004,2015,24,0.393,0.278,10,-12.429,1,0.0339,0.925,0.0,0.191,0.302,109.745,SAD
Sleeping At Last,Atlas: Life,268929,2015,23,0.294,0.379,6,-10.789,1,0.0304,0.706,0.426,0.104,0.241,82.093,SAD
Sleeping At Last,Atlas: Taste,263448,2015,25,0.514,0.725,2,-6.19,1,0.0375,0.406,1.85e-05,0.133,0.294,126.846,SAD
Sleeping At Last,Son,244004,2015,16,0.393,0.278,10,-12.429,1,0.0339,0.925,0.0,0.191,0.302,109.745,SAD
Alan Walker,Faded,212627,2015,70,0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,ANGRY
Jeremy Zucker,Melody,211262,2015,36,0.491,0.75,9,-5.08,1,0.161,0.834,0.0,0.0866,0.483,84.068,SAD
Falls,When We Were Young,198600,2015,43,0.556,0.763,5,-4.937,1,0.0264,0.0722,7.15e-05,0.129,0.604,105.03,HAPPY
To/Die/For,You,280725,2015,8,0.41,0.933,7,-5.454,1,0.0598,0.00481,0.000381,0.335,0.482,174.956,SCARED
Yo Yo Honey Singh,Dheere Dheere,212413,2015,65,0.73,0.58,0,-7.976,1,0.124,0.0399,2.48e-05,0.0703,0.55,167.915,HAPPY
Travis Scott,Apple Pie,219360,2015,62,0.655,0.496,3,-4.139,0,0.0364,0.0335,0.0,0.156,0.28,137.945,HAPPY
Beach House,Space Song,320467,2015,80,0.508,0.792,0,-7.311,0,0.0297,0.229,0.124,0.145,0.601,147.067,SCARED
Cavetown,This Is Home,226073,2015,70,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,SCARED
Current Joys,Desire,223187,2015,40,0.737,0.452,1,-6.638,1,0.0341,0.381,0.0253,0.0621,0.819,106.446,SCARED
Bring Me The Horizon,Run,222760,2015,56,0.481,0.938,11,-4.759,0,0.0781,0.00301,0.000153,0.0859,0.357,134.962,ANGRY
Bring Me The Horizon,Oh No,301013,2015,56,0.505,0.827,0,-5.517,1,0.0456,0.00626,1.07e-05,0.112,0.0974,114.987,ANGRY
Adele,Love In The Dark,285935,2015,75,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,SAD
Adele,When We Were Young,290900,2015,73,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,HAPPY
Selena Gomez,Same Old Love,229080,2015,68,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,HAPPY
Olivia O'Brien,Complicated,189000,2015,67,0.657,0.355,7,-12.044,1,0.0714,0.694,0.000427,0.123,0.0808,74.99,SAD
Neck Deep,December,218955,2015,70,0.542,0.439,2,-7.728,1,0.0272,0.626,0.0,0.109,0.466,144.949,SAD
Ariana Grande,Focus,211360,2015,63,0.671,0.876,6,-6.034,1,0.239,0.266,0.0,0.444,0.8,100.016,SAD
